OrderDate,CustomerID,OrderTotal
7/27/2020,5060,374
7/27/2020,3180,3939.6
7/27/2020,2953,1044
7/27/2020,2468,1815.45
7/27/2020,614,1920.7
7/27/2020,5749,457.45
7/27/2020,5829,1506
7/27/2020,1662,2547.85
7/27/2020,5202,799.1
7/27/2020,1402,727.7
7/28/2020,742,4007.55
7/28/2020,3404,704.55
7/28/2020,16,897.4
7/28/2020,5028,2265.6
7/28/2020,477,584.95
7/28/2020,1317,3686
7/28/2020,3280,1677.5
7/28/2020,597,280
7/28/2020,3427,905
7/28/2020,3823,1515.9
7/28/2020,1353,3652.55
7/29/2020,739,4596.9
7/29/2020,2652,1435.5
7/29/2020,4807,1531.25
7/29/2020,5864,1145
7/29/2020,1484,6522.95
7/29/2020,3351,1662.25
7/29/2020,4440,270.75
7/29/2020,5531,1683
7/30/2020,1443,2424.6
7/30/2020,4149,3535.55
7/30/2020,5703,2740.35
7/30/2020,861,1140.25
7/30/2020,992,1281
7/30/2020,3079,1638.6
7/30/2020,3222,48
7/30/2020,1220,2231.1
7/30/2020,1932,829
7/30/2020,5694,4638.75
7/30/2020,5853,769.9
7/31/2020,1690,3123.95
7/31/2020,1628,350.95
7/31/2020,3030,252
7/31/2020,4559,71.55
7/31/2020,125,3059.45
7/31/2020,5335,1937.8
7/31/2020,1867,55.65
7/31/2020,4248,932.7
7/31/2020,1201,1513
7/31/2020,4595,3531.4
7/31/2020,2447,1356.9
8/1/2020,1312,6340.45
8/1/2020,690,4827.35
8/1/2020,986,486.5
8/1/2020,27,656
8/1/2020,5037,1193.3
8/1/2020,5266,235
8/1/2020,3657,1968.85
8/1/2020,2907,87.6
8/1/2020,4836,3521.25
8/2/2020,3437,121.8
8/2/2020,2914,984.1
8/2/2020,5220,2727.8
8/2/2020,578,3016.4
8/2/2020,2126,1786.25
8/2/2020,1696,3594.65
8/2/2020,4860,2066.4
8/2/2020,5456,621
8/3/2020,2416,1486
8/3/2020,3285,5429.5
8/3/2020,1431,1383.5
8/3/2020,3715,1235.6
8/3/2020,155,2070.8
8/3/2020,2772,902.9
8/3/2020,4701,3916.1
8/3/2020,3781,1508.95
8/3/2020,3127,425.55
8/3/2020,4207,1320
8/4/2020,1072,161
8/4/2020,67,3682
8/4/2020,1706,791.5
8/4/2020,3776,832.7
8/4/2020,4518,112
8/4/2020,3916,235
8/4/2020,3574,2435.15
8/4/2020,3095,4328.25
8/5/2020,479,1859.75
8/5/2020,2678,2104.25
8/5/2020,383,129.5
8/5/2020,5781,2593.3
8/5/2020,4645,1797.5
8/5/2020,4580,2385.55
8/6/2020,397,1507.65
8/6/2020,1274,3376.15
8/6/2020,5769,4602.4
8/6/2020,5693,370.4
8/6/2020,4303,1778.65
8/6/2020,231,1246.6
8/6/2020,806,3367.05
8/6/2020,5821,1100.9
8/6/2020,2727,5455.55
8/6/2020,4811,180
8/6/2020,5082,1678.65
8/6/2020,2596,1044.85
8/7/2020,513,263.25
8/7/2020,3463,495
8/7/2020,3374,975.65
8/7/2020,5809,2315.85
8/7/2020,3549,222.2
8/7/2020,4073,1468.65
8/7/2020,5663,648.8
8/7/2020,1992,2002.9
8/7/2020,3845,7979.6
8/7/2020,4075,593.55
8/7/2020,5436,3732.85
8/8/2020,4284,3488.1
8/8/2020,3028,1645
8/8/2020,2381,3578.25
8/8/2020,1127,157.65
8/8/2020,64,3829.75
8/8/2020,1949,2202.05
8/9/2020,5138,373.7
8/9/2020,1938,2203.9
8/9/2020,3990,3041.2
8/9/2020,5415,1296.75
8/9/2020,1217,596.25
8/9/2020,2495,1644.45
8/9/2020,5637,4221.2
8/9/2020,4394,4259.5
8/9/2020,4051,4756.85
8/9/2020,4943,561.6
8/10/2020,5003,1522
8/10/2020,1050,981
8/10/2020,4848,1772.25
8/10/2020,1711,1666.65
8/10/2020,3631,1269.9
8/10/2020,1857,119.65
8/10/2020,4843,1001.3
8/10/2020,1461,3000.4
8/10/2020,5150,1333.6
8/10/2020,4147,76.65
8/10/2020,3457,2448.8
8/10/2020,2021,2061.9
8/10/2020,4284,1362.55
8/11/2020,3591,1398.8
8/11/2020,1599,4060.65
8/11/2020,5083,3727.9
8/11/2020,710,1751.7
8/11/2020,3345,3419.6
8/11/2020,4109,39.8
8/11/2020,964,1361
8/11/2020,2848,3357.7
8/11/2020,5758,1735.8
8/11/2020,4933,2241.05
8/11/2020,1938,1594.1
8/11/2020,4628,1946.8
8/11/2020,976,993.35
8/11/2020,854,295.6
8/11/2020,5869,6401.8
8/11/2020,2130,2305
8/11/2020,371,178.8
8/12/2020,1342,2327.9
8/12/2020,944,4036.95
8/12/2020,2780,3625.1
8/12/2020,3981,826.23
8/12/2020,1376,4741.9
8/12/2020,5735,1790.9
8/12/2020,3207,2406.2
8/12/2020,4609,1729.5
8/12/2020,2743,1007.75
8/12/2020,1807,1192.6
8/12/2020,653,4131.75
8/12/2020,3492,876.2
8/12/2020,4983,2247.95
8/12/2020,1321,956.65
8/12/2020,772,950.2
8/13/2020,5779,187.65
8/13/2020,797,389.25
8/13/2020,2694,891.9
8/13/2020,5052,1485.85
8/13/2020,4414,434
8/13/2020,4011,1007
8/13/2020,5057,1021
8/13/2020,2654,1131.85
8/14/2020,5718,1860.25
8/14/2020,5745,1418.8
8/14/2020,5469,1997.4
8/14/2020,2466,2971.05
8/14/2020,4650,2459.05
8/14/2020,5282,1437.65
8/14/2020,1631,6530.3
8/15/2020,2471,378
8/15/2020,3732,25.9
8/15/2020,2563,6834
8/15/2020,4019,352.5
8/15/2020,1114,4978.9
8/15/2020,5703,5626.25
8/15/2020,3442,293.05
8/15/2020,713,3995.1
8/15/2020,5259,2905.8
8/15/2020,2410,1738.8
8/15/2020,1653,1673.1
8/15/2020,4691,809.4
8/16/2020,1276,2139.4
8/16/2020,4943,1390
8/16/2020,4342,4121.5
8/16/2020,1770,1158.6
8/16/2020,4350,224
8/16/2020,3786,2315.1
8/16/2020,328,940
8/16/2020,3326,4250
8/16/2020,5823,2813.55
8/16/2020,2962,1383.1
8/16/2020,5684,1209
8/16/2020,528,1190.7
8/16/2020,4416,49.75
8/17/2020,4740,2263.3
8/17/2020,4525,4061
8/17/2020,3548,1711.5
8/17/2020,4877,990.75
8/17/2020,2227,410.3
8/17/2020,624,635.75
8/17/2020,5466,869.25
8/17/2020,3109,1437.9
8/17/2020,4377,1241.4
8/17/2020,5783,547
8/17/2020,4743,874.35
8/17/2020,1042,2582
8/18/2020,3061,695.4
8/18/2020,5611,3869.5
8/18/2020,4549,6220.95
8/18/2020,3276,244.95
8/18/2020,369,4371.55
8/18/2020,5597,6836.9
8/18/2020,3759,996
8/18/2020,2235,909.75
8/18/2020,2714,3192.6
8/18/2020,3869,1841.9
8/18/2020,4505,508.85
8/18/2020,3093,305.7
8/19/2020,4689,3468.6
8/19/2020,2134,3142
8/19/2020,3374,143.6
8/19/2020,2172,312
8/19/2020,2508,1534.3
8/19/2020,3390,2413.65
8/19/2020,2606,3579.75
8/19/2020,3087,873.55
8/19/2020,4377,615.65
8/19/2020,1920,514.75
8/19/2020,3760,240.45
8/19/2020,2390,3212.3
8/19/2020,4894,839.7
8/20/2020,2798,276
8/20/2020,183,580.2
8/20/2020,39,1732.35
8/20/2020,1554,2341.1
8/20/2020,5773,103.6
8/20/2020,1766,879
8/20/2020,1883,643.6
8/20/2020,997,948
8/20/2020,1882,1181.55
8/20/2020,4096,2771.85
8/21/2020,3874,3664.15
8/21/2020,2935,4201.1
8/21/2020,1286,5984.6
8/21/2020,3429,4375.05
8/21/2020,5212,2760.35
8/21/2020,680,655.8
8/21/2020,3772,251.3
8/21/2020,4080,632
8/21/2020,5507,977.2
8/21/2020,4531,4033.3
8/21/2020,2212,841.9
8/21/2020,1190,1478.15
8/21/2020,4921,2461.7
8/21/2020,621,1364.7
8/22/2020,3169,407
8/22/2020,2441,1064
8/22/2020,5553,1817.85
8/22/2020,3169,1021.4
8/22/2020,2078,2006.85
8/22/2020,4982,51.8
8/22/2020,1497,1649.7
8/22/2020,7,2035.35
8/22/2020,5083,1824.5
8/22/2020,3819,37
8/22/2020,2996,1059
8/22/2020,3085,2095.65
8/22/2020,4495,2890.6
8/23/2020,2872,677.9
8/23/2020,1221,827
8/23/2020,1954,2896.5
8/23/2020,5156,2112.1
8/23/2020,5361,945.75
8/23/2020,2688,4642.75
8/23/2020,2540,6153.65
8/23/2020,3957,411.5
8/23/2020,1279,3081.1
8/23/2020,4031,4387.6
8/23/2020,583,958
8/23/2020,2163,4222
8/24/2020,4814,2279
8/24/2020,2759,965.8
8/24/2020,4364,2930.75
8/24/2020,5900,4911.55
8/24/2020,3132,662.2
8/24/2020,5554,1414.2
8/24/2020,3971,806.4
8/24/2020,3197,179.8
8/24/2020,4827,6600
8/24/2020,4276,6427.25
8/25/2020,3394,2517.3
8/25/2020,5540,5575.95
8/25/2020,711,593
8/25/2020,2694,4708.75
8/25/2020,5772,577.7
8/25/2020,2119,3557.15
8/25/2020,1142,425.6
8/26/2020,1361,2546.95
8/26/2020,4924,1341.25
8/26/2020,2576,5334.65
8/26/2020,3426,3172.34
8/26/2020,4917,363.5
8/27/2020,3800,5139.53
8/27/2020,1092,4217
8/27/2020,3795,133.55
8/27/2020,2451,186
8/27/2020,2820,999.35
8/27/2020,3894,5104.5
8/27/2020,3753,869.8
8/27/2020,1065,53.85
8/28/2020,5304,3556
8/28/2020,2669,3157.6
8/28/2020,827,633.5
8/28/2020,233,6116.6
8/28/2020,529,1375
8/28/2020,5289,7408.65
8/28/2020,777,3253.7
8/28/2020,5007,2696.6
8/29/2020,2551,478
8/29/2020,4041,4713
8/29/2020,137,2029
8/29/2020,4749,911.7
8/29/2020,629,4369.5
8/29/2020,4826,1320
8/29/2020,1812,3454.63
8/29/2020,2937,4728.35
8/29/2020,700,576.9
8/29/2020,3070,4974.6
8/29/2020,1253,549.75
8/30/2020,5074,2716.45
8/30/2020,3029,4417.5
8/30/2020,4631,3363.75
8/30/2020,4621,429
8/30/2020,4504,241.4
8/30/2020,2115,1502.55
8/30/2020,1275,1935.45
8/30/2020,3947,670
8/30/2020,5736,3948.55
8/30/2020,5130,592.05
8/30/2020,3748,4797.45
8/30/2020,4406,1418.65
8/30/2020,1132,2125.95
8/30/2020,4628,533.45
8/30/2020,1730,584.35
8/30/2020,4425,869.8
8/30/2020,2035,2554.95
8/30/2020,2914,224
8/31/2020,1536,2931.9
8/31/2020,2000,1035.8
8/31/2020,4126,1737.7
8/31/2020,2607,2150.15
8/31/2020,3867,3432
8/31/2020,5649,542
8/31/2020,5775,1412.25
8/31/2020,335,3315.05
8/31/2020,4236,4699.55
9/1/2020,2629,738.65
9/1/2020,1994,2986.55
9/1/2020,581,1047
9/1/2020,3832,1059.15
9/1/2020,2436,306.05
9/1/2020,2139,986
9/1/2020,1051,1088.45
9/1/2020,590,32.85
9/1/2020,2706,19.9
9/1/2020,4154,1248.5
9/1/2020,2819,3657
9/1/2020,832,206.65
9/1/2020,4869,928.2
9/1/2020,3138,4005.4
9/1/2020,5226,2143
9/1/2020,2215,3096.6
9/2/2020,3995,1055.6
9/2/2020,3501,1727.35
9/2/2020,861,2203.55
9/2/2020,3971,132
9/2/2020,31,765.9
9/2/2020,2474,1924.15
9/2/2020,3515,231
9/2/2020,5045,2673.85
9/3/2020,95,3467.6
9/3/2020,4812,640.55
9/3/2020,473,1108.95
9/3/2020,4875,3449.5
9/3/2020,4065,1979.7
9/3/2020,1121,1218.5
9/3/2020,3664,2162.15
9/3/2020,4922,2586.05
9/3/2020,2832,5437.8
9/3/2020,252,588
9/3/2020,961,5164.8
9/3/2020,5003,704
9/3/2020,2149,4197.8
9/4/2020,4468,495.2
9/4/2020,2407,1393.9
9/4/2020,4990,1319.61
9/4/2020,5614,491.75
9/4/2020,3668,2813.6
9/4/2020,2857,4965.45
9/4/2020,1603,580.9
9/4/2020,3485,674.8
9/4/2020,887,2167.45
9/4/2020,2509,6518.6
9/4/2020,986,2313.39
9/5/2020,1215,2607.9
9/5/2020,5750,105.6
9/5/2020,2489,3407.6
9/5/2020,2210,176.2
9/5/2020,1797,1053
9/5/2020,4669,1267.8
9/5/2020,2554,2542.95
9/5/2020,2026,1534.1
9/5/2020,3724,4446.8
9/5/2020,1541,572.75
9/5/2020,5794,311.9
9/5/2020,2165,3980.7
9/5/2020,5329,311.65
9/6/2020,557,1830
9/6/2020,4193,3011.85
9/6/2020,3468,2468.6
9/6/2020,4291,4303.05
9/6/2020,2364,579.9
9/6/2020,5867,871.65
9/6/2020,1129,1752.65
9/6/2020,2735,378
9/6/2020,4404,3979.05
9/7/2020,1486,5478.55
9/7/2020,2117,1658.7
9/7/2020,457,1896.65
9/7/2020,2386,1418.75
9/7/2020,4758,2431.75
9/7/2020,2777,1229.65
9/7/2020,3431,1413.51
9/7/2020,4608,1678.35
9/7/2020,4798,783
9/7/2020,1083,1145.05
9/7/2020,1143,125.65
9/7/2020,4102,4439.8
9/7/2020,4290,718
9/8/2020,1258,1877.55
9/8/2020,3371,2812.4
9/8/2020,4011,987.6
9/8/2020,4262,132
9/8/2020,5678,4634.5
9/8/2020,2259,543
9/8/2020,697,960
9/8/2020,116,291.85
9/8/2020,4237,715.85
9/8/2020,4513,2310.7
9/8/2020,2682,3533.9
9/8/2020,5358,2985.65
9/8/2020,4371,4458.75
9/8/2020,3447,517
9/8/2020,3558,4645.45
9/8/2020,4362,2801.6
9/9/2020,4028,343.3
9/9/2020,2034,1797.55
9/9/2020,4193,3262.95
9/9/2020,2507,132.65
9/10/2020,4845,6446.6
9/10/2020,1446,4399.9
9/10/2020,2922,2648.55
9/10/2020,699,6732.2
9/10/2020,2641,1270
9/10/2020,4223,612.6
9/10/2020,1057,3936.2
9/10/2020,1584,4262.35
9/10/2020,5424,3220.5
9/10/2020,2996,2063.5
9/10/2020,5343,5427.5
9/10/2020,29,1718.15
9/10/2020,5299,8525.75
9/11/2020,993,1437.8
9/11/2020,3280,423
9/11/2020,5704,370
9/11/2020,1948,1964.25
9/11/2020,785,2229
9/11/2020,3845,1073.05
9/11/2020,2878,1017.75
9/12/2020,4912,3631.6
9/12/2020,4032,217.75
9/12/2020,3049,576.65
9/12/2020,3316,727
9/13/2020,4118,992.5
9/13/2020,3634,353.7
9/13/2020,1511,245.85
9/13/2020,237,1623.25
9/13/2020,5476,1889.55
9/13/2020,11,4604.65
9/13/2020,2930,996.85
9/13/2020,3087,2145.1
9/13/2020,5025,964.8
9/13/2020,76,1272.3
9/14/2020,524,679.95
9/14/2020,3575,1615.7
9/14/2020,4033,371.7
9/14/2020,5295,1060.4
9/14/2020,4058,5089
9/14/2020,1597,2239.15
9/14/2020,2539,18.95
9/14/2020,3450,2164.9
9/15/2020,3740,3856
9/15/2020,1380,1212.9
9/15/2020,1483,603.9
9/15/2020,3044,3068.65
9/15/2020,1353,7813.39
9/15/2020,5682,2775.05
9/15/2020,4007,590.88
9/15/2020,1258,2955.8
9/15/2020,1582,3215.9
9/15/2020,1740,581.4
9/15/2020,5718,1311.15
9/15/2020,1176,1888.4
9/15/2020,1718,3025.85
9/16/2020,3028,362.45
9/16/2020,3561,572
9/16/2020,5198,633.95
9/16/2020,4691,539
9/16/2020,2934,2415.85
9/16/2020,2537,6253
9/16/2020,5854,2499.91
9/16/2020,2588,2141.05
9/16/2020,2111,3722.65
9/17/2020,2202,14.95
9/17/2020,4219,1290.1
9/17/2020,5499,228
9/17/2020,1568,3307.1
9/17/2020,1851,2289.1
9/17/2020,1100,2267.7
9/17/2020,182,2343.05
9/17/2020,1933,2124.8
9/17/2020,1840,3968.3
9/17/2020,772,17.95
9/18/2020,4956,2730.5
9/18/2020,1801,2867.45
9/18/2020,5321,2392.5
9/18/2020,1485,4850.8
9/18/2020,2902,2867.85
9/18/2020,1058,253.45
9/18/2020,5589,1833.6
9/18/2020,3246,1053.2
9/18/2020,331,1600.45
9/18/2020,3816,3001
9/18/2020,5857,3626.15
9/18/2020,3472,1614
9/18/2020,3646,2716
9/18/2020,2637,857.4
9/19/2020,1718,1227.45
9/19/2020,5781,175.45
9/19/2020,1275,632
9/19/2020,4489,3698.75
9/19/2020,5140,282.85
9/19/2020,3897,1396.65
9/19/2020,48,2424.6
9/19/2020,5290,6290.15
9/19/2020,5252,3470.8
9/19/2020,5848,4276.65
9/19/2020,3496,1592.05
9/19/2020,3075,3251.75
9/19/2020,1075,3286.85
9/19/2020,5580,1111.9
9/20/2020,4555,3206.45
9/20/2020,4887,4367.1
9/20/2020,459,2806.25
9/20/2020,4236,1910.9
9/20/2020,4434,1892
9/20/2020,454,751.4
9/20/2020,4707,3414.6
9/20/2020,1822,1235.6
9/21/2020,4106,2903.45
9/21/2020,4607,1585
9/21/2020,2055,894
9/21/2020,1210,1051.8
9/21/2020,3973,432
9/21/2020,3497,2341.65
9/21/2020,5328,2181.4
9/21/2020,3682,534.65
9/21/2020,4657,1454.95
9/21/2020,1292,1884.44
9/21/2020,3364,1486.1
9/21/2020,2274,2303.5
9/21/2020,4536,623
9/22/2020,2772,1729.45
9/22/2020,1962,1669.7
9/22/2020,1546,7227.45
9/22/2020,882,316.5
9/22/2020,5612,3749.45
9/22/2020,2397,2639.9
9/22/2020,1726,144
9/22/2020,3645,1904
9/22/2020,1195,1718.1
9/22/2020,3496,1101.7
9/23/2020,395,2089.35
9/23/2020,4699,744.55
9/23/2020,3116,315
9/23/2020,1689,3532.55
9/23/2020,5220,596.3
9/23/2020,125,3988.05
9/23/2020,732,3435.75
9/23/2020,4335,1128.25
9/23/2020,4508,3584.15
9/23/2020,4841,1574.35
9/23/2020,3913,834.25
9/23/2020,3755,517
9/24/2020,243,2241.55
9/24/2020,2151,1547.65
9/24/2020,1953,71.55
9/24/2020,900,2526.65
9/24/2020,971,583.16
9/24/2020,1480,606
9/24/2020,3506,2594.65
9/24/2020,261,1001
9/24/2020,4884,1237.45
9/25/2020,1831,2138.1
9/25/2020,3436,1341.8
9/25/2020,190,5068.85
9/25/2020,5600,1653.7
9/25/2020,2968,69
9/25/2020,4333,1278.58
9/26/2020,3774,734.65
9/26/2020,2780,1288.5
9/26/2020,3704,3389.15
9/26/2020,3915,3128.05
9/26/2020,4397,2612.4
9/26/2020,472,4213.75
9/26/2020,1926,2050.8
9/26/2020,150,7963.5
9/26/2020,5664,943.55
9/26/2020,995,938
9/26/2020,2450,266.35
9/26/2020,2828,4349.15
9/26/2020,483,94
9/27/2020,530,1002.2
9/27/2020,5791,2840.45
9/27/2020,4815,2853.15
9/27/2020,2807,1119.1
9/27/2020,2526,4733.65
9/27/2020,1523,4967.2
9/27/2020,4772,5254
9/27/2020,308,1423.8
9/27/2020,5572,3292.75
9/27/2020,5147,1267.6
9/28/2020,1809,1538
9/28/2020,3020,1266.5
9/28/2020,4313,69.95
9/28/2020,649,10029.55
9/28/2020,1031,179.4
9/28/2020,929,161.55
9/28/2020,3641,6923.6
9/29/2020,2801,363.1
9/29/2020,754,2279.45
9/29/2020,1458,2570.1
9/29/2020,2113,2974.75
9/29/2020,1179,479.65
9/29/2020,4635,3569.65
9/29/2020,1607,1876.65
9/29/2020,1556,1164.4
9/29/2020,3700,3342.15
9/29/2020,4956,1642.43
5/1/2021,1261,865.75
5/1/2021,2524,1951.5
5/1/2021,2290,1089.65
5/1/2021,3750,1916.45
5/1/2021,4073,3715.4
5/1/2021,5592,294
5/1/2021,4834,935.2
5/1/2021,2991,1625.4
5/2/2021,5142,3381.25
5/2/2021,3131,4400.75
5/2/2021,5884,1538.35
5/2/2021,970,1139.85
5/2/2021,2766,422.5
5/2/2021,4918,1097.85
5/2/2021,3496,743.6
5/2/2021,1096,3106.6
5/2/2021,4244,49.9
5/2/2021,4985,63.9
5/2/2021,4515,1608.95
5/2/2021,5568,1931.5
5/2/2021,3433,1041.45
5/2/2021,4305,333
5/3/2021,1834,1909.25
5/3/2021,3532,4522.35
5/3/2021,2039,7196.75
5/3/2021,1485,909.7
5/3/2021,3945,1923.8
5/3/2021,1531,1220.65
5/3/2021,3573,2940
5/3/2021,4078,430
5/3/2021,5612,1060.95
5/3/2021,4704,4846.5
5/4/2021,2029,5608.75
5/4/2021,1540,497
5/4/2021,4041,1974
5/4/2021,2505,1346.25
5/4/2021,4937,916.1
5/4/2021,1433,1471.9
5/5/2021,298,1192.85
5/5/2021,2160,1569.9
5/5/2021,5229,617.7
5/5/2021,4777,709.4
5/5/2021,2812,1215.5
5/6/2021,1636,5307.65
5/6/2021,5111,295
5/6/2021,5401,3114
5/6/2021,3483,431
5/6/2021,3388,37
5/6/2021,4157,1696.9
5/7/2021,5072,2917.25
5/7/2021,4986,2775.55
5/7/2021,4733,1131.85
5/7/2021,4626,821.75
5/7/2021,5418,889
5/7/2021,2076,3059.95
5/7/2021,2902,631.9
5/7/2021,5066,3742
5/7/2021,1618,1910.45
5/7/2021,1335,600.95
5/8/2021,2287,130.25
5/8/2021,3029,1030.3
5/8/2021,3935,422.75
5/8/2021,2393,755.95
5/8/2021,5391,1082.25
5/8/2021,2004,1220
5/8/2021,2637,1977.45
5/8/2021,2588,551.9
5/8/2021,5016,1695.3
5/8/2021,3621,148
5/8/2021,5088,1033
5/8/2021,2828,1878.55
5/8/2021,2330,5641.95
5/9/2021,5279,22
5/9/2021,4669,842.8
5/9/2021,4981,2057.55
5/9/2021,3694,2163
5/9/2021,1357,464.4
5/9/2021,839,584.45
5/9/2021,4167,2191.15
5/9/2021,1984,207
5/10/2021,2469,2175.45
5/10/2021,4505,5063.85
5/10/2021,3817,1251.95
5/10/2021,3931,2426.1
5/10/2021,736,482.85
5/10/2021,4771,5440
5/10/2021,3908,1214.1
5/10/2021,1072,7268.35
5/10/2021,3101,3807.45
5/10/2021,5360,2789.2
5/11/2021,2311,5025.65
5/11/2021,1532,239.5
5/11/2021,4999,1494.85
5/11/2021,5284,737.6
5/12/2021,1349,411.6
5/12/2021,4461,2358.7
5/12/2021,3329,288
5/12/2021,3061,502.65
5/12/2021,4417,3896.9
5/12/2021,4736,972.25
5/12/2021,124,798.5
5/12/2021,2518,915.6
5/12/2021,1583,753.9
5/12/2021,4870,1323.5
5/12/2021,4194,2188.35
5/12/2021,2106,235.5
5/12/2021,4265,2779.55
5/13/2021,5046,1035
5/13/2021,2911,578
5/13/2021,267,44
5/13/2021,4937,1980.95
5/13/2021,5479,1582.45
5/13/2021,418,7284.5
5/13/2021,1376,4044.05
5/13/2021,3526,3757.2
5/13/2021,1561,1679.55
5/13/2021,121,457.5
5/13/2021,1676,4174.7
5/13/2021,830,3043.45
5/13/2021,2158,2897.15
5/13/2021,1672,9887.8
5/14/2021,4896,1428.35
5/14/2021,276,12.95
5/14/2021,2823,3352.65
5/14/2021,4253,465.5
5/14/2021,4031,1480
5/14/2021,2838,384.9
5/14/2021,1980,5860
5/14/2021,3870,509.3
5/14/2021,3377,2008.35
5/14/2021,3189,761.45
5/14/2021,1377,2149.45
5/14/2021,4909,3826.8
5/14/2021,3731,1936.55
5/14/2021,1572,2574.55
5/14/2021,309,1081.25
5/14/2021,4943,1111.75
5/15/2021,4951,2068.2
5/15/2021,4146,1502.35
5/15/2021,4569,6141.45
5/15/2021,3424,5392.55
5/15/2021,1721,427.4
5/15/2021,1895,2039.35
5/15/2021,4207,2126.35
5/15/2021,4509,2799.6
5/15/2021,3242,1383.3
5/15/2021,4049,1874.85
5/15/2021,3232,1635
5/15/2021,5309,4574.7
5/15/2021,4834,3975.7
5/16/2021,1866,1401.5
5/16/2021,5506,5561.1
5/16/2021,2239,3547.8
5/16/2021,3966,3837.7
5/16/2021,3930,1333.5
5/16/2021,4876,2613
5/16/2021,4699,247.5
5/16/2021,2951,505
5/16/2021,3435,2294.6
5/16/2021,3355,4811.55
5/16/2021,228,1009.8
5/16/2021,3490,538
5/16/2021,5096,619.4
5/17/2021,1373,1091.75
5/17/2021,4055,1510.95
5/17/2021,4765,119.4
5/17/2021,414,3871.4
5/17/2021,543,3687.7
5/17/2021,1585,1075.55
5/17/2021,4472,4285.45
5/17/2021,3026,1317.1
5/17/2021,4660,2236.7
5/18/2021,122,4208.5
5/18/2021,3309,76.65
5/18/2021,3354,2389.35
5/18/2021,2755,37.9
5/18/2021,615,1402.4
5/18/2021,5634,349.7
5/18/2021,450,2996.4
5/18/2021,1929,1398
5/18/2021,2794,3025.6
5/19/2021,3551,2401.2
5/19/2021,5521,472.75
5/19/2021,2718,1874.6
5/19/2021,3675,679.4
5/19/2021,1437,2058.5
5/20/2021,4800,1044
5/20/2021,75,7017.15
5/20/2021,5030,1804.05
5/20/2021,4202,483.3
5/20/2021,4430,1422.95
5/20/2021,2869,459.55
5/20/2021,3901,2555.4
5/20/2021,5474,1050.5
5/20/2021,3824,1906.7
5/21/2021,2751,5391.8
5/21/2021,3621,2361.85
5/21/2021,4016,602
5/21/2021,3417,7537.7
5/21/2021,1901,5176.4
5/21/2021,809,986.85
5/21/2021,5074,287.4
5/21/2021,1371,3909.65
5/21/2021,1079,3242.05
5/21/2021,4399,1230.8
5/21/2021,4311,1550.9
5/21/2021,4897,2850.4
5/21/2021,782,2158.7
5/22/2021,4386,4591.85
5/22/2021,2328,490.3
5/22/2021,477,3380.1
5/22/2021,2879,1391.6
5/22/2021,1797,42
5/22/2021,4056,1407.35
5/22/2021,1304,1173.2
5/22/2021,847,3115.25
5/22/2021,2670,2420
5/22/2021,2536,656
5/22/2021,4961,969.35
5/22/2021,5823,1287.3
5/22/2021,5441,809.5
5/23/2021,21,638.74
5/23/2021,4361,1585.05
5/23/2021,4134,776.8
5/23/2021,2089,128
5/23/2021,2016,1974.85
5/23/2021,1720,7861.3
5/23/2021,4432,3525.9
5/24/2021,4290,2034.25
5/24/2021,4241,2567.85
5/24/2021,3687,235
5/24/2021,4875,2699.15
5/24/2021,2319,665
5/24/2021,3114,53.85
5/24/2021,1045,613.95
5/24/2021,1097,2222.6
5/24/2021,2696,3421
5/24/2021,3712,433.85
5/24/2021,5726,5403.9
5/24/2021,152,6071.95
5/24/2021,3772,3103.95
5/25/2021,207,348
5/25/2021,4676,1590
5/25/2021,4867,1736.55
5/25/2021,5674,5286.75
5/25/2021,20,629
5/25/2021,285,2909.12
5/26/2021,1015,2794.3
5/26/2021,5372,1735.8
5/26/2021,3317,801.9
5/26/2021,2591,1812.15
5/26/2021,2845,2307.2
5/26/2021,294,1675
5/26/2021,2219,2186.9
5/26/2021,16,1299.09
5/26/2021,963,29.9
5/26/2021,3555,1167.65
5/26/2021,690,1520
5/26/2021,1500,2014.31
5/26/2021,1569,127.85
5/26/2021,5191,3060.05
5/26/2021,944,6938.35
5/27/2021,4427,750.75
5/27/2021,3377,2986.9
5/27/2021,363,1597.3
5/27/2021,5500,2797.8
5/27/2021,3245,3794.15
5/27/2021,4217,1589.65
5/27/2021,2623,3262.5
5/27/2021,153,2824.05
5/27/2021,5491,2449.2
5/27/2021,1287,1533.45
5/27/2021,4573,1834.75
5/27/2021,2598,696
5/27/2021,5591,887.6
5/27/2021,3058,371.75
5/27/2021,2444,588.9
5/27/2021,5351,4128.45
5/28/2021,710,1677.5
5/28/2021,2325,748.9
5/28/2021,816,2143.35
5/28/2021,2972,8943.35
5/28/2021,2912,3601.4
5/28/2021,3567,433.5
5/28/2021,2770,2029.3
5/28/2021,4842,1960.45
5/28/2021,4478,188
5/28/2021,1653,1702.1
5/28/2021,5900,693.3
5/28/2021,503,722.85
5/29/2021,604,2496.95
5/29/2021,2688,496
5/29/2021,4004,5611.6
5/29/2021,209,378.2
5/29/2021,4138,4224.55
5/29/2021,2532,2316.9
5/29/2021,1831,1117.3
5/29/2021,937,1237.6
5/29/2021,1577,3275.2
5/29/2021,165,2348.55
5/29/2021,3503,1023.55
5/29/2021,1948,4374.45
5/29/2021,1940,2522.75
5/30/2021,1074,253.5
