SalesOrderID,ProductID,ProductQuantity
828,556,4
829,892,6
829,445,6
829,926,4
829,271,8
829,483,8
829,213,7
829,695,7
829,370,2
830,884,1
830,358,10
830,175,3
830,274,1
830,1254,9
831,1215,2
832,1194,8
832,777,10
832,734,4
832,225,10
832,814,2
832,572,2
833,1087,1
833,637,10
834,559,1
834,441,2
835,480,2
835,451,9
835,652,11
835,313,5
835,1232,9
836,205,7
836,153,8
836,165,10
836,1253,2
836,132,11
836,1084,6
836,628,1
836,402,4
837,1239,5
837,1245,8
837,614,12
837,505,8
837,559,8
837,404,10
837,957,7
837,415,12
837,776,3
838,959,11
838,667,8
838,264,8
838,776,1
838,1015,8
838,507,10
838,547,7
838,1215,2
839,1120,8
839,702,4
840,272,9
840,1109,5
840,1019,10
840,548,1
840,756,1
840,1104,10
840,1366,8
841,1058,12
841,1195,10
842,62,2
842,14,3
842,586,10
842,976,9
842,352,8
842,869,7
842,595,5
842,563,2
842,316,10
842,731,10
843,696,7
843,1126,1
843,371,7
843,974,4
844,1181,6
844,1313,6
845,599,6
845,71,8
845,1063,3
845,50,9
845,622,7
845,170,7
845,148,1
845,1187,6
845,662,7
845,230,5
845,946,4
845,335,8
846,1098,9
846,1343,3
846,1101,2
846,1084,9
847,432,9
847,728,5
847,847,12
847,463,4
847,1216,11
847,526,4
847,643,6
847,367,4
847,781,1
847,316,4
848,1097,5
848,188,10
848,449,11
848,774,1
848,1001,4
848,711,3
848,581,5
848,57,6
848,1245,2
849,704,11
850,512,8
850,1297,10
850,50,5
850,462,10
850,1267,5
850,108,8
850,263,5
851,696,6
851,554,4
851,326,8
852,1340,1
852,1148,10
852,1146,3
853,955,2
853,325,7
853,1180,7
853,483,8
854,222,12
854,437,3
854,73,9
855,770,3
856,342,11
857,884,9
857,527,2
857,1243,9
857,37,4
857,198,4
857,1115,11
857,1194,3
857,701,3
857,1058,12
857,1032,6
857,765,4
857,469,9
858,353,9
858,975,1
858,252,1
859,1330,10
859,1231,1
859,400,5
859,426,4
859,43,8
859,452,4
859,543,7
859,1017,3
859,1045,9
859,111,1
859,710,11
860,894,11
860,696,6
860,555,6
860,786,5
860,450,2
860,918,7
860,1168,10
860,942,11
860,279,6
860,700,1
860,782,11
860,1028,8
861,1359,11
861,511,11
861,1327,2
861,6,9
862,770,9
862,248,7
862,604,10
862,162,6
862,311,11
863,1283,10
863,551,12
863,154,2
863,179,8
863,633,12
863,161,7
863,709,1
863,133,2
863,1004,6
863,1225,8
864,1164,12
864,536,1
864,1163,1
864,75,6
864,188,7
864,396,6
864,467,4
865,868,9
865,205,10
866,859,7
866,826,5
866,951,5
866,597,10
866,1213,9
866,1176,7
867,1163,10
867,804,6
867,794,10
867,1117,7
867,1251,2
867,549,3
867,543,1
868,1220,10
868,748,12
868,753,3
868,191,1
868,960,11
868,1155,12
868,1036,3
868,394,4
868,1275,5
868,503,11
868,964,2
869,701,6
869,1076,9
869,1097,6
870,1039,3
870,1364,3
870,292,6
870,937,4
870,48,10
871,865,6
871,499,10
871,759,5
871,928,8
871,729,1
871,1358,7
871,1320,4
872,476,12
872,693,8
872,289,4
872,86,2
872,1291,8
872,519,8
872,609,6
872,28,7
873,168,9
873,366,9
873,780,4
873,7,7
873,254,10
873,918,1
874,738,8
874,1019,5
874,200,8
874,724,11
874,706,7
874,687,6
874,474,11
875,271,3
876,195,11
876,569,4
876,1332,6
876,249,6
876,1126,8
876,766,3
876,31,3
877,676,11
877,1149,1
878,18,10
878,615,5
878,161,11
878,1264,4
878,1233,4
878,85,12
878,39,6
878,1034,9
879,1343,2
879,765,5
879,948,12
879,1104,5
879,424,3
880,828,2
880,211,1
880,909,11
880,115,8
880,799,3
880,279,3
881,182,12
881,453,9
881,833,5
881,321,9
881,837,9
881,1004,7
881,648,10
882,1270,4
882,168,11
882,962,2
882,754,1
882,987,3
882,646,1
882,574,7
882,562,4
882,662,2
882,1256,12
883,42,2
883,450,9
883,1164,9
883,902,6
883,610,1
883,588,11
883,56,11
883,181,1
883,279,7
883,7,2
883,429,4
884,444,7
884,1,5
884,1245,1
884,1119,4
884,47,7
884,400,8
884,500,11
885,644,11
886,296,4
886,235,4
886,638,6
887,607,9
887,320,10
887,198,9
887,375,7
887,689,6
887,788,10
887,350,5
887,942,8
887,792,6
887,389,11
887,294,5
888,107,9
889,1016,1
890,1202,12
890,1196,1
890,794,12
890,1119,12
890,990,3
890,575,9
891,1303,3
891,769,7
891,900,4
891,401,12
891,404,5
892,1300,12
892,321,11
892,790,3
892,339,3
892,976,12
892,694,12
892,1254,7
892,1267,6
893,1068,9
893,845,1
893,1292,11
893,163,4
893,282,10
893,538,1
894,377,5
894,265,6
894,818,11
894,1279,10
894,685,8
894,270,4
895,1317,1
895,442,1
895,1219,3
895,1137,3
895,610,9
895,555,8
895,717,1
895,995,9
895,1134,8
895,1377,4
895,722,4
895,1167,12
896,57,7
896,187,5
897,114,1
897,393,7
897,252,11
897,716,9
897,832,9
897,1381,7
897,1080,11
897,990,9
897,84,12
897,570,8
898,829,3
898,1293,6
898,278,10
898,953,3
898,562,7
898,482,5
898,1059,10
898,1140,1
898,657,12
898,813,7
899,467,10
899,1185,4
899,542,12
899,1266,5
899,887,1
899,11,8
899,1064,5
899,1085,1
899,148,9
899,393,2
899,670,12
899,618,2
900,290,8
900,224,6
900,1024,11
900,1287,8
900,1168,12
901,983,8
901,640,1
901,1104,10
901,1072,10
901,226,11
902,327,12
902,561,10
903,137,6
903,413,6
903,218,8
903,530,11
903,1118,6
904,897,8
904,1112,5
904,1075,9
904,731,4
904,265,3
904,846,2
904,431,10
905,544,4
905,1098,10
905,1083,2
905,1195,12
905,703,3
905,254,2
906,189,6
906,1301,12
906,219,9
906,194,11
906,1291,11
906,1107,9
906,107,11
907,719,5
908,1341,11
908,681,10
908,202,4
908,1017,2
908,828,1
908,878,12
908,279,1
909,234,5
909,1102,6
909,698,1
909,499,3
909,638,11
909,1133,9
909,152,11
910,465,1
911,355,6
911,498,4
911,1092,2
911,718,10
911,311,9
911,317,9
911,290,3
911,1108,11
911,595,5
911,639,9
911,833,2
911,854,9
912,837,3
913,609,2
913,253,9
913,956,10
914,726,5
914,1,2
914,1349,5
914,356,11
914,1224,9
914,112,6
914,872,10
914,160,6
915,239,8
915,252,7
915,973,7
915,702,12
915,1006,7
915,260,8
916,98,2
916,133,8
917,748,1
917,448,10
917,773,3
917,430,6
917,138,9
917,1068,11
917,374,6
918,1013,7
918,70,4
918,103,4
918,400,2
918,457,10
918,763,1
918,1028,2
918,1196,4
918,609,5
919,993,9
919,536,8
919,734,9
919,748,1
919,931,3
919,1064,5
919,196,6
919,852,12
919,769,10
919,767,1
919,360,5
920,1025,2
920,964,8
920,348,11
920,1112,1
920,1273,12
920,1256,10
920,148,8
921,1286,2
921,938,4
922,369,8
922,1204,1
922,1190,1
922,1008,12
922,903,10
923,392,12
924,39,4
924,246,3
924,209,2
924,757,3
924,526,11
924,1166,10
924,657,6
924,1113,6
924,422,8
924,1143,4
924,838,6
925,1331,4
925,227,7
926,377,10
926,255,6
926,1129,5
926,1202,8
927,598,10
927,561,1
927,429,9
927,1232,7
927,958,10
927,632,6
927,109,9
927,593,2
928,704,10
928,691,8
928,481,9
928,1284,1
928,805,7
928,1295,11
928,1245,9
928,1308,5
929,73,4
929,823,4
929,920,11
929,383,6
929,1368,10
929,1223,5
929,515,10
929,102,8
929,924,2
929,497,11
929,1311,11
930,500,7
930,1236,4
930,277,5
930,392,6
930,1158,8
931,758,8
931,349,5
931,220,6
931,563,8
931,853,12
931,282,12
931,202,4
931,752,3
931,182,9
931,1313,5
931,849,5
932,1199,5
932,1192,9
932,355,7
932,345,1
932,983,5
932,1195,7
932,1137,5
932,964,10
933,674,6
933,526,8
933,249,9
933,99,6
933,1234,1
933,827,1
933,405,11
933,621,10
933,921,11
933,458,12
934,228,8
934,843,9
934,199,7
934,962,4
934,1057,2
934,426,11
935,416,10
935,152,6
935,46,9
935,1339,8
935,497,7
935,1306,8
935,346,5
935,850,3
935,773,3
935,989,4
935,148,9
936,130,6
936,334,4
936,1092,6
936,60,3
936,1229,9
936,27,9
936,474,2
937,568,5
937,240,4
937,1087,10
937,911,12
937,1342,11
937,833,1
937,1204,11
937,226,10
937,470,4
938,1287,10
938,87,2
938,17,11
938,376,1
938,764,7
938,956,8
938,1263,8
938,740,3
938,550,1
939,994,2
939,329,3
939,41,10
939,388,11
939,269,8
939,189,1
939,725,3
939,1055,2
939,144,3
939,658,1
940,601,11
940,1381,4
940,372,9
940,108,6
940,923,4
940,551,1
940,351,1
940,766,9
940,128,2
940,1019,4
940,1306,11
941,880,12
941,683,9
941,130,11
941,492,1
941,350,7
942,389,6
943,836,7
943,777,5
943,651,9
943,1132,8
943,1012,2
943,795,8
943,991,10
943,1353,10
943,33,12
943,988,1
943,948,4
944,875,5
944,788,6
944,795,10
944,353,7
944,634,7
944,354,7
944,227,8
944,591,10
944,678,7
945,772,11
945,990,8
945,1342,10
945,1133,2
945,1310,4
945,986,12
945,356,12
945,134,12
945,158,3
946,853,10
946,808,11
946,599,2
946,788,5
946,308,11
946,141,9
946,1134,5
947,493,6
947,358,5
947,143,7
947,805,1
947,694,6
947,317,7
948,1224,9
948,873,8
948,955,1
948,602,2
948,99,4
949,879,12
950,1276,4
950,578,4
950,245,9
950,148,2
950,775,12
950,928,7
950,725,7
950,1382,3
950,890,1
951,248,4
951,460,1
951,392,7
952,314,2
952,26,10
952,685,5
952,1066,5
952,1150,11
952,105,11
952,1365,11
952,423,5
952,1243,2
952,917,2
952,1353,8
952,1108,4
953,728,3
953,952,1
953,998,11
954,771,1
954,662,8
954,700,8
954,1151,7
954,20,10
954,758,6
954,16,8
954,945,10
954,1320,5
954,552,3
954,477,5
955,188,8
956,510,8
956,807,3
957,890,12
957,1240,8
957,857,6
957,1179,6
957,1029,9
957,1072,6
957,1000,11
958,93,4
958,744,12
958,547,10
958,1285,2
958,1190,4
958,1246,9
958,931,3
958,1338,4
958,425,6
958,1299,10
959,876,4
959,19,10
959,1289,9
959,310,11
959,744,3
959,37,8
959,1268,3
959,676,8
959,518,8
959,443,5
959,787,5
959,1265,3
960,589,7
960,257,7
960,164,10
960,835,1
960,760,11
960,1044,12
960,803,5
960,337,10
960,776,6
961,365,1
961,1111,8
961,216,11
961,78,7
961,835,1
961,1026,7
961,825,6
961,69,8
961,1211,2
961,160,2
962,874,1
962,445,6
963,85,10
963,1341,4
963,411,5
963,1200,11
963,1198,4
963,403,8
963,247,1
964,1322,1
964,831,1
964,1377,4
964,15,9
964,1091,1
964,567,9
965,17,11
965,4,2
965,1364,3
965,170,5
965,1079,1
965,552,6
965,761,9
965,314,11
965,1305,4
965,60,7
966,117,6
966,698,6
966,1155,8
966,742,3
966,1183,5
966,108,7
967,891,2
967,1054,12
967,1380,8
967,1371,11
967,318,2
967,452,12
968,475,9
968,1313,4
968,570,8
968,240,5
968,825,5
968,280,5
968,233,12
968,1131,6
969,1086,6
969,407,2
969,1095,7
970,1314,10
970,215,10
970,702,6
970,1245,10
970,869,12
970,1274,6
970,59,3
970,882,3
971,1369,9
971,1150,3
971,1066,8
971,1136,8
971,201,12
971,1324,5
971,200,6
971,1065,9
971,853,8
971,586,10
971,714,9
972,166,12
972,185,10
972,1356,3
973,449,8
973,166,9
973,1231,1
973,178,5
973,781,7
973,931,8
973,189,12
973,344,6
973,826,9
973,857,8
973,1013,10
974,1337,12
974,1277,3
974,786,4
974,289,9
974,1231,1
974,7,3
974,1162,7
975,457,1
975,586,2
975,370,5
975,506,8
975,372,10
975,1161,10
975,605,11
975,927,2
975,988,7
975,183,4
976,868,4
976,1089,4
976,981,6
976,378,9
976,1090,11
976,700,6
976,814,4
976,1287,6
977,878,5
977,566,3
977,983,5
977,882,11
977,872,2
977,768,10
977,18,5
977,132,6
977,1343,4
978,844,4
978,258,10
978,245,1
978,597,3
978,287,2
978,936,2
978,1051,11
979,246,6
979,614,6
980,230,9
980,246,11
981,1052,12
981,1161,10
981,489,4
981,524,9
981,657,3
981,1026,6
981,1228,5
981,1254,12
981,1140,10
981,756,7
981,1,8
982,1272,2
982,1075,1
982,1116,4
982,1322,9
982,560,8
982,988,8
982,1267,8
982,1273,12
982,1227,11
983,463,2
983,1383,10
983,182,12
983,743,2
983,365,2
983,1039,9
984,279,12
984,960,10
984,42,2
984,326,1
984,1035,6
984,980,5
984,403,10
985,570,2
985,460,12
985,951,7
985,377,5
985,226,3
985,233,11
986,440,3
986,373,2
986,93,8
987,113,10
987,1122,12
987,80,6
987,400,6
987,542,4
987,918,8
987,999,5
987,36,4
987,825,8
987,360,4
988,40,12
989,1006,11
989,685,4
989,746,5
989,1316,5
990,1369,8
990,602,10
990,812,10
990,687,6
990,599,12
990,1106,5
991,1214,7
991,390,7
991,160,3
991,844,9
991,381,8
992,1172,8
992,1120,2
992,803,5
993,424,4
993,416,9
993,903,1
993,634,2
993,622,7
993,1334,4
993,890,4
993,152,11
993,23,7
993,92,2
993,639,4
994,711,6
994,469,5
994,1229,5
994,1364,1
994,627,7
994,59,11
995,436,5
995,162,7
995,132,12
995,797,9
996,1102,12
996,357,9
996,1096,8
996,30,5
996,753,8
996,1012,7
996,1268,2
996,593,7
996,665,9
996,139,2
997,523,9
997,62,6
997,240,3
998,1030,7
998,1014,2
998,860,9
998,127,3
998,1377,5
998,969,3
999,247,11
999,286,8
999,436,11
999,439,9
1000,1322,5
1000,391,7
1000,1302,9
1000,257,6
1001,29,7
1001,601,8
1001,66,6
1001,383,6
1001,370,11
1001,230,9
1001,627,2
1002,569,9
1002,311,4
1002,231,12
1002,685,7
1002,466,10
1003,1290,4
1003,930,4
1004,478,6
1004,1041,9
1004,339,10
1005,963,2
1005,947,9
1005,875,1
1005,853,6
1005,1060,2
1006,1246,11
1006,126,6
1006,663,9
1006,718,10
1006,1079,5
1006,189,5
1006,10,6
1006,424,2
1006,365,7
1006,1112,7
1006,402,9
1007,673,2
1007,640,11
1007,462,11
1007,790,6
1007,611,3
1007,1298,7
1007,861,3
1007,188,4
1007,772,10
1007,1124,10
1007,1161,2
1008,388,10
1008,47,2
1008,217,11
1009,877,11
1009,672,2
1009,1244,4
1009,549,7
1009,1123,11
1009,211,6
1010,162,11
1010,265,10
1010,106,1
1010,112,9
1010,916,8
1010,692,10
1011,350,10
1011,1055,11
1011,1315,3
1011,1165,11
1011,728,6
1011,954,11
1011,1002,10
1012,582,7
1012,1093,8
1012,711,10
1012,390,5
1012,1316,2
1012,433,2
1012,1017,12
1013,537,4
1013,1229,2
1013,67,5
1014,1278,9
1015,1084,7
1015,915,12
1015,1380,7
1015,469,10
1015,957,4
1015,1153,3
1015,1257,9
1015,1148,7
1016,758,5
1016,517,10
1016,383,4
1016,1037,9
1016,36,4
1017,970,3
1017,1086,4
1017,787,7
1017,5,10
1017,761,5
1017,1380,7
1017,47,6
1017,884,9
1017,913,1
1017,42,6
1018,888,9
1018,820,6
1018,206,1
1018,1041,6
1018,549,12
1018,931,5
1019,1054,2
1019,1178,8
1019,971,4
1019,1120,1
1020,534,5
1020,93,10
1020,376,11
1020,1286,6
1020,1120,2
1020,1337,6
1020,1095,9
1020,520,1
1020,943,6
1021,440,6
1022,760,8
1022,215,12
1022,1048,12
1022,621,2
1022,933,8
1022,352,4
1022,267,7
1023,1337,5
1023,827,11
1023,312,1
1023,215,12
1023,164,6
1023,156,1
1023,641,3
1024,1019,12
1024,227,9
1024,416,1
1024,650,10
1024,931,7
1024,295,9
1024,1161,1
1024,1240,9
1024,30,2
1024,1009,5
1025,153,7
1025,1258,2
1025,544,12
1025,286,10
1026,61,5
1026,81,9
1026,439,9
1026,1343,7
1026,1369,12
1026,1002,5
1026,575,8
1026,62,3
1027,1233,9
1027,115,1
1028,575,9
1029,548,9
1030,297,3
1030,399,10
1030,431,10
1030,788,8
1030,1209,2
1030,855,8
1030,1338,12
1030,1158,9
1031,96,11
1031,446,11
1031,1044,4
1031,1188,1
1031,13,8
1031,770,2
1031,216,4
1032,1197,7
1033,1309,6
1033,1079,3
1033,481,1
1033,132,7
1033,604,12
1033,1152,5
1033,159,7
1034,1030,11
1034,810,1
1034,1168,9
1034,884,6
1034,1091,7
1034,609,4
1035,571,5
1035,1353,3
1035,1268,7
1035,498,9
1035,49,5
1035,157,6
1035,926,2
1035,1080,6
1035,8,1
1035,259,1
1035,517,10
1036,1369,2
1036,517,11
1036,736,2
1036,1305,10
1036,527,1
1036,603,5
1036,833,8
1036,67,11
1036,1267,2
1037,144,6
1037,1045,4
1037,498,4
1037,15,11
1037,704,8
1037,1005,3
1037,552,6
1038,936,11
1038,716,8
1038,1318,7
1038,314,5
1038,1137,10
1038,1238,6
1038,55,6
1038,162,10
1038,742,9
1038,1152,12
1038,61,12
1039,988,3
1039,936,10
1039,277,2
1040,1241,8
1040,573,10
1041,1344,3
1041,774,6
1041,544,12
1041,1252,4
1041,91,5
1041,36,3
1041,537,8
1041,1165,7
1042,852,5
1043,306,9
1043,523,3
1043,985,12
1043,567,3
1043,688,2
1043,915,6
1044,1199,8
1045,710,5
1045,1021,4
1045,362,5
1045,725,7
1045,393,5
1045,572,3
1045,228,8
1046,649,4
1046,318,4
1047,262,8
1047,685,1
1047,643,3
1047,733,2
1047,439,1
1047,812,5
1047,749,5
1047,1370,6
1048,522,7
1048,1239,4
1048,292,1
1048,635,6
1048,455,6
1048,1219,8
1048,497,1
1048,80,5
1048,1244,12
1048,334,6
1049,498,11
1049,886,1
1049,504,11
1049,554,2
1049,115,8
1049,926,11
1050,979,1
1050,234,8
1050,65,10
1050,878,9
1050,459,4
1050,1134,11
1050,918,3
1050,913,11
1050,888,3
1050,138,2
1050,283,9
1051,368,3
1051,792,7
1051,18,6
1051,514,7
1051,755,3
1051,554,1
1051,784,7
1052,813,3
1052,801,10
1052,278,3
1052,41,3
1052,989,12
1052,1122,5
1052,1102,9
1052,96,12
1053,1253,2
1053,1077,7
1053,942,9
1054,40,4
1054,219,4
1054,983,5
1054,1294,11
1054,852,4
1055,30,8
1055,449,11
1055,1001,12
1055,593,6
1055,269,10
1055,939,8
1055,588,10
1055,620,9
1056,140,8
1056,545,1
1057,121,8
1057,1035,12
1057,808,5
1057,661,9
1058,847,5
1058,354,2
1058,1175,5
1058,252,11
1058,627,9
1058,979,4
1059,495,12
1059,627,8
1059,1364,6
1059,97,4
1059,490,6
1060,931,9
1060,834,6
1060,480,1
1060,452,9
1060,1279,1
1060,754,8
1060,977,3
1060,292,5
1060,159,3
1060,968,2
1061,429,5
1061,445,1
1061,938,11
1061,734,5
1061,1231,11
1062,871,3
1062,1253,10
1062,380,9
1063,847,10
1064,273,7
1065,140,4
1065,808,10
1065,649,5
1065,4,7
1065,269,10
1066,1339,6
1066,609,10
1066,471,10
1067,1328,6
1067,1345,10
1067,1292,5
1068,625,1
1068,108,5
1069,1344,5
1070,834,2
1070,1290,12
1070,1179,12
1070,284,10
1070,126,3
1070,591,11
1070,979,9
1070,1331,12
1070,1057,10
1070,1327,10
1071,275,3
1071,538,3
1071,124,6
1071,460,12
1071,97,11
1071,829,7
1071,517,2
1071,1183,1
1072,1335,8
1072,582,2
1072,1137,6
1072,173,7
1072,1068,12
1072,189,5
1072,505,1
1072,417,4
1072,1067,1
1072,1023,12
1073,1269,1
1073,662,3
1073,1226,12
1073,488,5
1073,1200,11
1073,1288,11
1074,914,10
1075,180,12
1075,805,6
1075,793,10
1075,518,10
1075,925,10
1075,787,8
1075,855,4
1075,1023,7
1075,881,2
1075,1064,4
1075,589,9
1076,1364,3
1076,1137,4
1076,417,5
1076,214,12
1076,192,9
1076,1073,5
1076,790,3
1076,119,4
1076,183,9
1076,313,9
1077,500,5
1077,458,9
1077,989,6
1077,66,8
1077,1108,12
1077,189,7
1077,1004,11
1077,131,4
1077,1085,6
1077,67,5
1077,575,5
1077,674,10
1078,402,6
1078,192,9
1078,503,1
1078,173,9
1078,626,6
1078,1088,12
1079,1019,10
1079,1369,8
1079,1126,11
1079,813,8
1079,555,2
1079,223,6
1079,333,10
1079,177,4
1079,1332,4
1080,341,12
1080,966,7
1080,781,10
1080,930,1
1080,842,6
1080,928,6
1080,1294,1
1081,1156,12
1081,907,5
1081,545,2
1082,615,9
1082,1190,2
1082,1145,1
1082,922,4
1082,599,12
1082,1277,7
1083,918,9
1083,957,12
1083,159,7
1083,187,10
1083,1379,3
1083,1211,12
1083,890,10
1083,414,5
1083,953,1
1084,715,1
1084,577,11
1084,62,5
1084,8,6
1084,188,8
1084,422,7
1084,1249,10
1084,708,6
1084,266,11
1084,673,10
1084,910,8
1085,1267,4
1085,1208,11
1085,723,11
1085,1229,2
1085,435,4
1085,947,7
1086,1287,8
1086,14,2
1086,1228,8
1086,460,1
1086,1252,1
1086,1249,7
1086,335,5
1086,1166,3
1086,576,3
1086,445,1
1086,305,12
1086,25,8
1087,611,5
1088,482,7
1088,248,5
1088,276,3
1088,887,1
1088,230,2
1088,762,6
1088,192,4
1088,437,9
1088,738,11
1089,23,1
1089,711,11
1089,276,9
1089,1149,11
1089,517,8
1089,656,1
1089,1070,1
1090,118,3
1090,1139,12
1091,556,11
1092,430,9
1092,389,7
1092,625,11
1093,57,2
1093,199,1
1093,1232,6
1093,1096,5
1093,45,5
1094,405,11
1094,121,5
1095,539,5
1095,90,8
1095,316,4
1095,357,10
1095,772,4
1095,1023,4
1095,281,11
1095,334,3
1095,347,1
1096,489,3
1096,879,12
1096,907,7
1096,809,8
1096,155,1
1097,1111,4
1097,620,4
1097,65,3
1097,16,10
1097,264,2
1098,964,7
1098,1114,3
1098,1289,1
1098,522,8
1098,1140,1
1098,692,11
1098,1071,12
1098,297,12
1098,264,5
1098,725,2
1098,1145,12
1098,737,12
1099,885,4
1099,368,9
1099,740,6
1100,1235,8
1100,128,5
1100,148,8
1100,455,8
1100,928,12
1100,1088,2
1100,1020,3
1100,94,2
1100,340,9
1100,293,1
1101,973,5
1101,1057,2
1101,1091,12
1101,1169,6
1101,1354,5
1101,103,5
1101,1226,2
1101,99,3
1101,1139,7
1101,13,9
1102,19,5
1103,81,3
1103,637,10
1103,833,8
1103,946,9
1103,756,1
1103,401,8
1103,1291,3
1103,997,1
1103,1128,12
1103,69,4
1103,669,10
1104,1272,7
1104,148,4
1105,1265,2
1105,964,10
1105,856,5
1105,1364,9
1105,283,8
1105,1262,8
1106,927,12
1106,245,1
1106,1138,4
1106,723,11
1106,645,10
1106,9,3
1106,151,1
1106,814,4
1106,1126,12
1106,1145,12
1107,420,10
1107,180,6
1107,440,10
1107,531,7
1108,164,7
1108,97,5
1108,598,11
1108,258,12
1108,864,5
1108,697,10
1108,244,1
1108,194,5
1108,1167,11
1108,1062,6
1108,74,5
1108,19,1
1109,313,4
1109,1363,11
1109,868,5
1109,787,12
1109,218,1
1109,593,11
1109,94,8
1109,1108,12
1109,82,7
1110,820,8
1110,391,12
1110,1104,5
1110,220,6
1110,633,4
1110,177,1
1110,826,10
1110,1229,12
1110,699,5
1111,1229,12
1111,621,11
1111,470,4
1111,202,7
1112,411,8
1112,433,1
1112,316,3
1112,956,3
1112,549,6
1112,600,1
1112,437,9
1113,139,10
1113,855,7
1113,906,6
1113,311,2
1113,749,8
1113,1078,1
1113,12,6
1113,154,8
1113,124,8
1113,350,1
1113,828,12
1113,1382,2
1114,647,6
1114,1378,11
1114,176,4
1114,1235,4
1114,215,4
1114,393,9
1114,680,6
1114,1253,2
1114,1353,5
1114,361,6
1114,948,11
1115,1316,4
1115,1004,11
1115,1013,1
1115,92,12
1115,14,10
1115,1045,1
1115,281,6
1115,922,11
1115,228,4
1115,1079,8
1115,882,1
1115,147,10
1116,333,7
1116,689,5
1116,88,12
1116,656,2
1116,283,1
1116,405,3
1117,1288,10
1117,323,12
1118,988,9
1118,3,9
1119,1029,3
1119,524,4
1119,525,1
1119,1089,6
1119,1041,7
1119,972,2
1119,336,5
1119,443,2
1119,723,10
1120,682,11
1120,1381,7
1121,1144,10
1121,16,1
1121,1262,5
1121,664,12
1121,204,3
1121,61,1
1121,264,10
1122,376,4
1122,97,7
1123,806,7
1123,883,11
1123,359,12
1123,888,3
1124,62,11
1124,958,10
1124,952,8
1124,1247,6
1124,1304,5
1124,719,10
1124,187,12
1125,1251,6
1125,290,8
1125,185,6
1125,759,4
1125,1355,6
1126,1162,7
1127,556,4
1127,491,9
1127,395,9
1127,3,7
1127,1205,6
1127,1061,9
1127,1105,11
1127,1174,12
1127,150,1
1127,1,12
1127,742,7
1128,976,12
1128,1123,1
1128,1117,4
1128,375,6
1128,388,4
1128,602,8
1128,714,8
1128,577,5
1128,221,4
1129,130,3
1129,495,12
1129,286,6
1129,946,1
1129,508,10
1129,163,9
1129,1365,3
1129,591,8
1129,325,6
1129,1027,4
1129,388,3
1130,1279,1
1130,38,2
1130,625,5
1130,645,4
1130,944,1
1131,576,4
1131,605,12
1131,721,5
1131,357,8
1131,487,2
1131,286,2
1131,1095,10
1131,1354,1
1131,310,12
1131,1375,9
1131,1049,12
1131,1026,11
1132,335,5
1132,571,7
1132,695,6
1132,1135,9
1132,683,4
1132,210,1
1132,45,4
1132,1017,5
1132,250,10
1132,312,3
1132,1066,10
1132,1191,3
1133,615,8
1133,14,2
1133,1248,6
1133,142,2
1133,295,12
1133,741,3
1134,1309,6
1134,1040,9
1134,834,10
1134,660,7
1134,147,8
1134,256,12
1134,46,6
1134,1175,3
1134,631,12
1134,362,12
1135,330,4
1136,181,9
1136,566,2
1136,670,9
1136,1263,10
1137,1070,6
1137,324,9
1137,522,2
1137,80,12
1138,1044,8
1138,1113,8
1138,90,4
1139,1371,7
1139,453,5
1139,132,7
1139,338,7
1139,1088,1
1139,112,9
1139,899,8
1139,78,2
1139,637,5
1139,585,9
1139,63,9
1140,162,4
1140,664,11
1140,131,6
1140,53,2
1140,953,4
1140,719,7
1140,537,1
1140,453,4
1141,110,12
1141,751,6
1141,828,1
1141,489,4
1141,243,2
1141,642,12
1142,1380,7
1142,1190,3
1142,474,3
1142,753,10
1142,359,4
1142,1307,10
1143,1302,8
1143,939,4
1144,192,8
1144,1321,10
1144,1094,10
1144,1324,11
1144,1001,3
1144,1300,10
1144,606,6
1144,1320,4
1144,1062,1
1144,231,8
1144,349,12
1144,780,12
1145,1127,8
1145,125,11
1145,426,5
1145,1024,12
1145,1119,12
1146,800,2
1146,476,1
1146,446,4
1147,717,10
1147,391,3
1147,403,5
1147,337,12
1147,453,4
1147,463,12
1147,1042,6
1147,466,10
1147,652,9
1148,1383,1
1148,342,11
1148,1347,5
1148,284,6
1148,693,11
1148,746,9
1148,21,4
1148,221,5
1148,730,5
1149,973,8
1149,881,3
1149,1148,6
1149,848,1
1149,1187,3
1149,413,3
1149,878,11
1149,695,1
1149,1120,8
1149,172,7
1150,503,2
1150,1357,11
1150,796,1
1150,117,11
1150,191,12
1151,532,1
1151,1187,3
1151,249,10
1151,1269,12
1151,290,1
1151,801,2
1151,351,10
1151,372,3
1151,1049,8
1151,413,12
1152,808,4
1152,1356,11
1152,1365,8
1152,705,4
1152,29,1
1152,1175,3
1152,823,1
1152,1205,1
1152,675,6
1153,1279,5
1153,541,5
1153,745,12
1153,697,11
1153,205,1
1153,133,6
1153,704,9
1153,490,11
1154,1094,3
1154,1298,4
1154,1110,3
1154,337,10
1155,1370,1
1155,1123,1
1155,183,6
1155,568,6
1155,1380,11
1155,273,12
1155,116,4
1156,3,10
1156,873,4
1156,1064,6
1156,1046,6
1156,544,2
1157,969,11
1157,1134,10
1157,831,1
1157,930,5
1157,268,8
1157,1106,2
1157,585,5
1157,1226,4
1157,739,11
1157,33,9
1158,412,3
1158,482,8
1158,957,5
1158,1074,6
1158,570,5
1158,35,4
1158,817,2
1159,137,11
1159,453,8
1159,1212,10
